,0,1,2,3,4,5,6,7,8,9,10,y
0,0.42468453892952357,-0.30411441965249375,0.22214854507734783,-0.24313196895295194,-0.25790012663595946,-0.27970459021935473,-0.3786515996582296,0.3786515996582296,-0.2474277299357003,-0.15786870213526732,0.31788381861243287,0
1,-0.36975372569377535,0.1508164054640576,0.10218137521122271,-0.11183309319795404,0.18577210408782258,0.4332658241057641,0.32004734668211215,-0.3200473466821122,0.4897851983649802,-0.07261466007520292,-0.3812287153103112,1
2,0.3339913085574263,-0.1149113470501101,-0.19156191717885782,-0.19121007952732597,-0.19733812404830361,-0.2199724584567084,0.5472108198176522,-0.5472108198176523,-0.1945884620686225,-0.12415515417473322,0.24999834657323605,1
3,-0.4730363405989308,0.12321240656011802,0.13072350715760966,-0.14307122143248202,0.1270798870493746,0.5542891543743569,0.4094455719380256,-0.40944557193802567,-0.14559906576916298,-0.09289797692060828,0.1870590132526056,1
4,0.43408873294968214,0.21402094914866376,-0.24897315522593827,-0.24851587158877683,-0.2551600212977237,-0.2858983552228607,-0.38703644248345975,0.38703644248345975,-0.25290675769627735,-0.16136453908834522,0.3249230226146212,0
5,0.20582338065126166,0.0,-0.1180507408054611,-0.11783391954986776,-0.11893914229870588,-0.13555884207071903,-0.1835135145892333,0.1835135145892333,-0.11991586030091965,0.808831348432489,-0.40168497969075656,0
6,-0.45741449546603374,0.5461899872845246,-0.13860091410758066,-0.13834634879085203,0.11560568257629829,0.5359839659875257,-0.2154593922885906,0.2154593922885906,-0.14079071203029275,-0.08983005658540588,0.1808814605258007,0
7,0.2293447834732229,-0.590859751891339,0.6229874420723182,0.21278311628696775,-0.06211470676223602,-0.15105044521286412,-0.20448535601108275,0.20448535601108275,-0.13361979056362897,-0.08525472436475974,0.17166858895564424,0
8,0.26360693784474654,-0.06617718010730438,-0.15119270801774537,0.640057213323278,-0.13517033848443238,-0.17361609328819852,0.4318931806659353,-0.43189318066593535,-0.15358144751544808,-0.09799105297381282,0.1973144118362272,1
9,-0.1024944333095993,-0.33523792774460454,0.1200951087653193,-0.1314388993435203,-0.01191965058732711,-0.15121032268231457,0.3761558388736446,-0.37615583887364473,0.5756509593621659,-0.08534496116989412,-0.44806310284054873,1
10,0.22752985094466036,-0.5438588516419363,0.11901875560722998,0.2110992454204511,-0.08584782220376162,0.504659084159061,0.3727845398318447,-0.37278453983184473,-0.13256238301905332,-0.08458005642542418,0.17031008015718965,1
11,-0.3989299776424886,0.5547641864911782,-0.12087955260322848,-0.12065753572987244,-0.02899959465706086,0.46745364147300766,0.34530140464946285,-0.3453014046494629,-0.1227893653551376,-0.07834448365858691,0.1577541545332524,1
12,0.4124753790161217,-0.37210016618536745,-0.23657673828305195,-0.23614222287816145,-0.24245555921107062,-0.27166342611409083,-0.36776583032142796,0.36776583032142796,-0.24031448599842506,-0.15333017046526803,0.3087450484911921,0
13,0.13723859588229934,0.11872167726226109,0.07178823717142732,0.9509174243069354,-0.00310334819750695,-0.09038771536231593,-0.12236285784424486,0.12236285784424486,-0.07995731213646885,-0.05101593542683799,0.10272549368064832,0
14,0.3017810113319121,-0.44065302937506906,-0.1730875852686326,-0.17276967902501647,-0.17882668757965803,-0.1987581990230699,0.49443752093309973,-0.4944375209330998,-0.17582224857954198,-0.112181565893887,0.22588837471860473,0
15,-0.12200227884843166,0.6431040355696902,-0.1567436554072005,-0.15645576770789596,-0.10776682411564886,-0.17999030149202547,0.4477498734600061,-0.44774987346000616,-0.15922009600803644,-0.10158873428282875,0.20455868924645534,1
16,0.1496416690341755,-0.38552103997805526,0.5705872326621566,0.13883560018792632,-0.011213285513201632,-0.09855659408380364,-0.13342152153252979,0.13342152153252979,-0.08718353290242999,0.5880521083835306,-0.2920407321883878,0
17,-0.2195127984731857,0.0,-0.282021276701698,-0.2815032942909034,-0.22979764838271843,-0.32384784244589393,-0.43841076577197596,0.43841076577197596,-0.28647701647699736,-0.18278369524127347,0.3680525540369724,1
18,0.3414762690635565,0.04131694067172023,0.17862307053165116,-0.19549522065814667,-0.11803719075945607,-0.22490218303875315,0.5594741670063951,-0.5594741670063952,-0.19894931492980356,-0.12693755120669253,0.2556009706618111,0
19,0.23529520545107166,0.0,-0.1349544119991691,-0.1347065441344029,-0.14303194897164084,-0.15496949615157188,0.38550728409720153,-0.3855072840972016,0.5899619652220843,-0.08746668479347702,-0.45920220299504033,1
20,-0.21826390067346277,0.24105031473153501,-0.28041674268638034,-0.27990170728868763,-0.07381720425553703,-0.32200534004654024,-0.43591646819773067,0.43591646819773067,-0.28484713194161787,-0.18174376428326175,0.3659585530123564,0
21,-0.15064723461820326,0.1349883695174166,-0.19354555057433567,-0.1931900696260273,-0.15770552100565347,0.7484605167578606,-0.3008725229224605,0.3008725229224605,-0.1966034354903679,-0.12544078711090684,0.2525870921672463,1
22,0.18485125726784082,-0.2527221345965797,-0.10602210395262847,-0.10582737543552803,-0.1087502714208317,-0.12174623850437413,0.3028600009705546,-0.30286000097055465,-0.10769717936242575,0.7264164605707157,-0.36075577656190977,1
23,-0.5506041242589146,-0.04597001853510713,-0.16683825215450865,-0.16653182392655919,0.023330429613286505,0.6451806515416734,-0.25935520448154814,0.25935520448154814,-0.16947418035418332,-0.10813124666708111,0.2177326673174429,1
24,0.2223512343331521,-0.448756989244261,0.6039903093545014,0.20629459207728565,-0.06022060545553024,-0.14644437266467783,0.36429990275028573,-0.3642999027502858,-0.1295452415059138,-0.08265500051127278,0.16643379488496032,0
25,0.13277902097494015,0.1025140348702836,0.0694554748819631,0.9200173159434923,-0.002638988939296261,-0.08745056211638058,0.21754493323825355,-0.2175449332382536,-0.07735909535516709,-0.049358170101840765,0.099387423722856,1
26,0.2645950856146448,0.0,-0.1517594637278724,-0.15148073038618273,-0.16084284722771622,-0.17426690451799334,-0.23591476318453378,0.23591476318453378,0.6634263388328235,-0.09835837881606013,-0.5163838590887565,0
27,-0.2508463946130653,-0.13187655531278145,0.35998172281824337,0.3217747675287938,0.7443192074189855,0.2939339412525603,-0.11815806511783014,0.11815806511783014,-0.07720971429167965,-0.049262859060420806,0.09919550577209878,0
